Accident_ID,Date,Time_Slot,State,City,Road_Type,Weather,Vehicle_Type,Driver_Age,Alcohol_Involved,Helmet_Used,Estimated_Speed,Casualties,Deaths,Accident_Severity
ACC000701,18-12-2022,Afternoon,Punjab,Ludhiana,City Road,Clear,Two-Wheeler,22,No,Yes,67,4,1,Fatal
ACC000702,01-05-2023,Morning,Andhra Pradesh,Visakhapatnam,Arterial Road,Clear,Two-Wheeler,,No,Yes,42,4,1,Fatal
ACC000703,26-08-2022,Evening,Rajasthan,Jaipur,Village Road,Rainy,Two-Wheeler,45,No,Yes,54,3,1,Fatal
ACC000704,15-07-2025,Evening,Assam,Dibrugarh,Highway,Cloudy,Truck,34,No,NA,64,2,0,Major
ACC000705,25-02-2023,Morning,Odisha,Cuttack,Flyover,Clear,Pedestrian-Involved,32,No,NA,54,0,0,Property Damage
ACC000706,13-04-2024,Afternoon,Gujarat,Rajkot,Arterial Road,Cloudy,Two-Wheeler,68,No,No,49,5,1,Fatal
ACC000707,11-03-2025,Morning,Arunachal Pradesh,Itanagar,City Road,Clear,Auto-Rickshaw,19,No,NA,67,1,0,Minor
ACC000708,26-02-2025,Afternoon,Madhya Pradesh,Bhopal,State Road,Clear,Car,42,No,NA,54,1,0,Minor
ACC000709,09-10-2023,Night,Maharashtra,Aurangabad,Highway,Cloudy,Truck,50,No,NA,99,2,0,Minor
ACC000710,26-11-2023,Morning,Haryana,Panipat,City Road,Clear,Auto-Rickshaw,32,No,NA,42,0,0,Property Damage
ACC000711,23-12-2025,Morning,,Srinagar,Highway,Clear,Car,34,No,NA,97,4,1,Fatal
ACC000712,21-09-2024,Night,Madhya Pradesh,Jabalpur,Arterial Road,Rainy,Two-Wheeler,31,No,Yes,38,5,1,Fatal
ACC000713,18-04-2025,Morning,Karnataka,Hubli,State Road,Clear,Two-Wheeler,36,No,No,37,4,0,Major
ACC000714,22-08-2025,Afternoon,Maharashtra,Pune,Village Road,Clear,Bus,48,No,NA,73,3,1,Fatal
ACC000715,04-03-2025,Morning,Tripura,Agartala,City Road,Clear,Car,33,No,NA,48,2,0,Minor
ACC000716,05-10-2022,Morning,Madhya Pradesh,Bhopal,City Road,Clear,Two-Wheeler,76,No,Yes,48,1,0,Minor
ACC000717,14-04-2024,Morning,Andhra Pradesh,Guntur,City Road,Rainy,Car,30,No,NA,39,3,0,Major
ACC000718,16-06-2022,Night,,Chandigarh,Arterial Road,Clear,Two-Wheeler,54,No,No,35,1,0,Minor
ACC000719,22-08-2024,Evening,Uttar Pradesh,Varanasi,Highway,Clear,Two-Wheeler,43,No,Yes,57,5,2,Fatal
ACC000720,31-10-2025,Night,Telangana,Hyderabad,Arterial Road,Clear,Bus,37,Yes,NA,44,3,1,Fatal
ACC000721,22-01-2024,Evening,Andhra Pradesh,Guntur,Arterial Road,Foggy,Two-Wheeler,55,No,Yes,41,0,0,Property Damage
ACC000722,02-10-2023,Morning,Assam,Dibrugarh,City Road,Rainy,Two-Wheeler,16,No,No,44,2,0,Minor
ACC000723,01-03-2022,Night,Rajasthan,Jaipur,Arterial Road,Foggy,Two-Wheeler,42,No,No,58,3,0,Major
ACC000724,05-11-2025,Afternoon,West Bengal,Howrah,Village Road,Rainy,Auto-Rickshaw,27,No,NA,46,2,0,Minor
ACC000725,17-06-2022,Night,Maharashtra,Mumbai,Village Road,Cloudy,Two-Wheeler,30,Yes,No,64,2,0,Major
ACC000726,10-03-2022,Morning,Chhattisgarh,Bilaspur,City Road,Clear,Two-Wheeler,30,No,No,36,5,0,Major
ACC000727,25-12-2022,Evening,Jharkhand,Ranchi,State Road,Clear,Two-Wheeler,23,No,Yes,73,6,1,Fatal
ACC000728,20-04-2022,Morning,Maharashtra,Nashik,City Road,Clear,Two-Wheeler,16,No,Yes,60,1,0,Minor
ACC000729,30-10-2023,Night,Rajasthan,Udaipur,Highway,Cloudy,Two-Wheeler,41,No,No,80,4,1,Fatal
ACC000730,28-01-2024,Evening,Arunachal Pradesh,Itanagar,Highway,Cloudy,Two-Wheeler,35,No,No,64,6,1,Fatal
ACC000731,15-04-2023,Evening,Uttar Pradesh,Meerut,Highway,Clear,Two-Wheeler,32,Yes,No,75,0,0,Property Damage
ACC000732,26-03-2022,Afternoon,Karnataka,Hubli,City Road,Clear,Car,46,Yes,NA,49,7,1,Fatal
ACC000733,28-06-2022,Evening,Telangana,Nizamabad,Highway,Clear,Two-Wheeler,42,No,Yes,66,1,0,Minor
ACC000734,29-07-2023,Morning,Kerala,Thiruvananthapuram,Highway,Rainy,Two-Wheeler,33,No,Yes,52,5,0,Major
ACC000735,11-04-2022,Afternoon,Karnataka,Bengaluru,Highway,Cloudy,Truck,76,No,NA,53,0,0,Property Damage
ACC000736,21-10-2024,Afternoon,Gujarat,Ahmedabad,Flyover,Clear,Two-Wheeler,49,No,Yes,39,4,0,Minor
ACC000737,02-11-2022,Night,Maharashtra,Nashik,State Road,Clear,Two-Wheeler,68,No,No,51,1,0,Minor
ACC000738,28-03-2023,Night,Andhra Pradesh,Vijayawada,State Road,Clear,Pedestrian-Involved,31,No,NA,68,3,0,Minor
ACC000739,11-08-2023,Afternoon,Odisha,Bhubaneswar,Village Road,Rainy,Car,39,No,NA,61,4,2,Fatal
ACC000740,10-09-2023,Evening,Telangana,Hyderabad,Highway,Rainy,Car,20,No,NA,71,5,1,Fatal
ACC000741,03-01-2022,Morning,Tamil Nadu,Madurai,State Road,Rainy,Car,32,No,NA,71,1,0,Minor
ACC000742,29-06-2022,Evening,Himachal Pradesh,Dharamshala,Arterial Road,Rainy,Bicycle,28,No,NA,42,0,0,Property Damage
ACC000743,30-06-2025,Morning,Maharashtra,Pune,Village Road,Clear,Two-Wheeler,75,No,No,56,4,0,Major
ACC000744,02-01-2022,Night,Jharkhand,Dhanbad,Village Road,Foggy,Two-Wheeler,27,Yes,Yes,41,2,0,Minor
ACC000745,14-01-2024,Afternoon,Rajasthan,Kota,Village Road,Clear,Bus,33,No,NA,46,1,0,Minor
ACC000746,16-12-2023,Morning,Jharkhand,Dhanbad,Arterial Road,Clear,Two-Wheeler,17,No,Yes,62,2,1,Fatal
ACC000747,20-05-2023,Night,Madhya Pradesh,Indore,Arterial Road,Clear,Car,43,No,NA,35,2,1,Fatal
ACC000748,30-09-2023,Night,Maharashtra,Aurangabad,Village Road,Rainy,Two-Wheeler,24,No,No,67,5,2,Fatal
ACC000749,20-02-2025,Morning,Andhra Pradesh,Guntur,Highway,Clear,Two-Wheeler,48,No,Yes,75,6,2,Fatal
ACC000750,01-06-2025,Evening,Uttar Pradesh,Varanasi,Arterial Road,Rainy,Car,16,Yes,NA,45,0,0,Property Damage
ACC000751,18-01-2023,Night,Madhya Pradesh,Indore,Village Road,Foggy,Car,34,No,NA,32,8,3,Fatal
ACC000752,01-05-2023,Afternoon,Odisha,Rourkela,Highway,Cloudy,Car,16,No,NA,90,7,1,Fatal
ACC000753,20-12-2022,Night,Himachal Pradesh,Manali,Arterial Road,Cloudy,Two-Wheeler,30,No,Yes,68,1,0,Major
ACC000754,02-12-2023,Afternoon,Tamil Nadu,Chennai,City Road,Clear,Two-Wheeler,32,No,Yes,47,1,0,Minor
ACC000755,02-10-2024,Evening,Nagaland,Kohima,City Road,Clear,Truck,28,Yes,NA,48,4,1,Fatal
ACC000756,29-11-2022,Evening,Assam,Dibrugarh,Village Road,Cloudy,Two-Wheeler,29,No,Yes,41,0,0,Property Damage
ACC000757,15-05-2023,Morning,Meghalaya,Shillong,City Road,Clear,Car,49,No,NA,56,2,0,Minor
ACC000758,28-09-2025,Night,Odisha,Bhubaneswar,Arterial Road,Rainy,Car,64,Yes,NA,28,5,0,Major
ACC000759,22-03-2022,Night,Punjab,Jalandhar,Arterial Road,Clear,Two-Wheeler,40,No,Yes,53,2,0,Major
ACC000760,07-11-2023,Evening,Andhra Pradesh,Vijayawada,Highway,Clear,Two-Wheeler,25,No,No,77,2,0,Major
ACC000761,07-11-2024,Night,Haryana,Faridabad,Highway,Rainy,Bus,37,Yes,NA,77,2,1,Fatal
ACC000762,20-08-2022,Evening,,New Delhi,Highway,Cloudy,Two-Wheeler,31,No,No,77,3,1,Fatal
ACC000763,20-03-2022,Night,Tamil Nadu,Madurai,City Road,Cloudy,Two-Wheeler,48,Yes,No,48,2,0,Minor
ACC000764,03-08-2022,Night,Kerala,Thrissur,City Road,Rainy,Bicycle,40,No,NA,45,2,0,Minor
ACC000765,13-09-2025,Evening,Tamil Nadu,Coimbatore,Arterial Road,Cloudy,Two-Wheeler,16,No,Yes,57,1,1,Fatal
ACC000766,16-01-2022,Afternoon,,South Delhi,City Road,Clear,Bus,50,No,NA,36,1,0,Minor
ACC000767,09-10-2022,Morning,West Bengal,Durgapur,Arterial Road,Clear,Two-Wheeler,49,No,Yes,40,0,0,Property Damage
ACC000768,21-02-2022,Night,Punjab,Jalandhar,Flyover,Clear,Two-Wheeler,55,No,Yes,56,2,0,Minor
ACC000769,27-06-2022,Evening,Himachal Pradesh,Manali,Arterial Road,Rainy,Car,29,No,NA,44,0,0,Property Damage
ACC000770,10-07-2024,Night,,Chandigarh,Arterial Road,Rainy,Two-Wheeler,40,No,Yes,40,3,0,Minor
ACC000771,19-12-2022,Afternoon,Maharashtra,Pune,Arterial Road,Foggy,Truck,21,No,NA,66,3,0,Minor
ACC000772,26-04-2024,Evening,Assam,Dibrugarh,Village Road,Clear,Two-Wheeler,35,No,No,60,2,1,Fatal
ACC000773,31-05-2024,Afternoon,Mizoram,Aizawl,City Road,Clear,Car,41,No,NA,31,1,0,Minor
ACC000774,12-06-2025,Night,Uttar Pradesh,Varanasi,State Road,Cloudy,Bus,28,No,NA,59,3,1,Fatal
ACC000775,08-01-2022,Evening,Chhattisgarh,Bhilai,Highway,Cloudy,Car,40,No,NA,70,5,1,Fatal
ACC000776,17-06-2025,Night,Rajasthan,Udaipur,Arterial Road,Cloudy,Car,38,No,NA,49,1,0,Minor
ACC000777,08-07-2024,Morning,Haryana,Panipat,City Road,Rainy,Two-Wheeler,30,No,No,43,7,2,Fatal
ACC000778,05-09-2022,Evening,Andhra Pradesh,Visakhapatnam,Arterial Road,Cloudy,Two-Wheeler,54,No,No,47,0,0,Property Damage
ACC000779,08-02-2025,Night,Karnataka,Hubli,Highway,Clear,Auto-Rickshaw,33,No,NA,42,4,0,Minor
ACC000780,21-06-2025,Night,Maharashtra,Nagpur,City Road,Clear,Car,38,No,NA,34,1,0,Minor
ACC000781,08-01-2023,Night,Tamil Nadu,Tiruchirappalli,Arterial Road,Clear,Car,17,No,NA,67,2,1,Fatal
ACC000782,13-09-2025,Evening,Tamil Nadu,Salem,Highway,Rainy,Car,43,No,NA,106,3,1,Fatal
ACC000783,29-10-2023,Night,Haryana,Panipat,City Road,Clear,Two-Wheeler,30,No,Yes,46,2,0,Minor
ACC000784,17-06-2024,Night,Kerala,Thrissur,Highway,Clear,Two-Wheeler,48,No,Yes,58,5,0,Major
ACC000785,08-12-2025,Night,Madhya Pradesh,Gwalior,Highway,Cloudy,Two-Wheeler,19,No,Yes,80,2,1,Fatal
ACC000786,29-06-2023,Evening,Punjab,Jalandhar,Flyover,Cloudy,Car,42,Yes,NA,34,6,1,Fatal
ACC000787,16-04-2025,Evening,Punjab,Amritsar,Village Road,Clear,Two-Wheeler,16,No,No,91,0,0,Property Damage
ACC000788,25-04-2023,Afternoon,Telangana,Hyderabad,State Road,Clear,Two-Wheeler,44,No,Yes,52,0,0,Property Damage
ACC000789,23-03-2025,Morning,,North Delhi,Arterial Road,Cloudy,Car,34,No,NA,52,0,0,Property Damage
ACC000790,14-06-2024,Night,Rajasthan,Jodhpur,Highway,Rainy,Car,41,Yes,NA,66,8,2,Fatal
ACC000791,13-11-2022,Morning,Himachal Pradesh,Dharamshala,Highway,Clear,Car,28,No,NA,84,5,1,Fatal
ACC000792,07-09-2023,Morning,Tamil Nadu,Madurai,Arterial Road,Cloudy,Truck,24,No,NA,39,4,0,Major
ACC000793,23-04-2023,Night,Chhattisgarh,Bhilai,City Road,Rainy,Car,30,No,NA,43,2,1,Fatal
ACC000794,11-05-2022,Evening,,Chandigarh,Arterial Road,Clear,Two-Wheeler,38,No,No,47,1,0,Minor
ACC000795,19-02-2022,Night,Himachal Pradesh,Shimla,Flyover,Clear,Truck,43,No,NA,40,4,0,Major
ACC000796,09-06-2023,Night,Bihar,Bhagalpur,Highway,Cloudy,Car,40,Yes,NA,73,1,0,Minor
ACC000797,01-02-2022,Night,Haryana,Faridabad,Arterial Road,Cloudy,Car,24,No,NA,47,1,0,Major
ACC000798,09-09-2022,Afternoon,Rajasthan,Jaipur,City Road,Clear,Auto-Rickshaw,60,No,NA,52,0,0,Property Damage
ACC000799,24-11-2024,Evening,Punjab,Ludhiana,City Road,Clear,Two-Wheeler,40,No,No,48,1,0,Major
ACC000800,03-11-2024,Night,Jharkhand,Dhanbad,State Road,Clear,Car,28,No,NA,55,1,0,Minor
ACC000801,14-12-2024,Morning,,Daman,Highway,Foggy,Two-Wheeler,42,No,Yes,81,5,0,Major
ACC000802,23-04-2023,Evening,Gujarat,Surat,Flyover,Foggy,Two-Wheeler,39,Yes,Yes,30,4,1,Fatal
ACC000803,05-08-2025,Afternoon,Uttar Pradesh,Varanasi,Village Road,Clear,Car,34,No,NA,43,1,0,Minor
ACC000804,04-06-2024,Evening,Bihar,Patna,City Road,Cloudy,Two-Wheeler,32,No,Yes,30,3,2,Fatal
ACC000805,18-07-2022,Night,Tamil Nadu,Chennai,Village Road,Clear,Two-Wheeler,49,No,No,57,4,0,Minor
ACC000806,10-08-2022,Evening,Madhya Pradesh,Gwalior,Highway,Foggy,Car,58,No,NA,74,0,0,Property Damage
ACC000807,14-10-2024,Night,Kerala,Kozhikode,Arterial Road,Clear,Two-Wheeler,16,Yes,No,69,8,1,Fatal
ACC000808,18-09-2022,Morning,Chhattisgarh,Raipur,State Road,Cloudy,Car,52,No,NA,55,1,0,Minor
ACC000809,13-01-2024,Night,Maharashtra,Mumbai,Village Road,Clear,Two-Wheeler,36,No,No,44,2,0,Major
ACC000810,19-12-2025,Night,Maharashtra,Nagpur,State Road,Foggy,Two-Wheeler,39,No,No,52,3,0,Minor
ACC000811,07-01-2022,Night,Uttar Pradesh,Noida,City Road,Clear,Car,54,No,NA,26,3,0,Minor
ACC000812,28-01-2022,Night,Meghalaya,Shillong,Highway,Clear,Car,16,Yes,NA,77,6,1,Fatal
ACC000813,21-12-2025,Morning,Punjab,Jalandhar,City Road,,Truck,47,No,NA,21,1,0,Major
ACC000814,21-05-2024,Evening,Uttar Pradesh,Kanpur,State Road,Cloudy,Pedestrian-Involved,53,No,NA,55,0,0,Property Damage
ACC000815,19-07-2022,Evening,Uttar Pradesh,Noida,Highway,Rainy,Two-Wheeler,27,No,Yes,64,9,0,Major
ACC000816,15-08-2025,Night,Telangana,Nizamabad,Arterial Road,Foggy,Two-Wheeler,18,No,Yes,50,0,0,Property Damage
ACC000817,24-07-2025,Afternoon,Karnataka,Bengaluru,Arterial Road,Cloudy,Bus,57,No,NA,34,0,0,Property Damage
ACC000818,02-03-2024,Night,Bihar,Patna,Highway,Cloudy,Car,16,Yes,NA,68,6,1,Fatal
ACC000819,12-07-2024,Afternoon,West Bengal,Durgapur,Arterial Road,Cloudy,Pedestrian-Involved,41,No,NA,49,3,0,Minor
ACC000820,08-02-2023,Morning,,South Delhi,Flyover,Foggy,Truck,49,No,NA,30,1,0,Minor
ACC000821,26-03-2022,Night,Karnataka,Hubli,Flyover,Clear,Truck,41,No,NA,47,1,0,Minor
ACC000822,05-06-2024,Night,Punjab,Ludhiana,Highway,Clear,Two-Wheeler,43,No,Yes,56,2,0,Major
ACC000823,16-03-2023,Night,Uttar Pradesh,Agra,Arterial Road,Clear,Two-Wheeler,33,No,Yes,27,1,0,Minor
ACC000824,06-09-2024,Evening,,Srinagar,City Road,Rainy,Car,42,No,NA,54,2,0,Minor
ACC000825,24-05-2025,Night,,Puducherry,Village Road,Foggy,Car,27,No,NA,65,1,0,Minor
ACC000826,30-01-2022,Morning,Chhattisgarh,Raipur,Arterial Road,Rainy,Truck,28,No,NA,38,0,0,Property Damage
ACC000827,07-06-2024,Morning,Gujarat,Surat,City Road,Foggy,Pedestrian-Involved,36,No,NA,38,2,0,Minor
ACC000828,03-12-2022,Morning,Madhya Pradesh,Bhopal,Highway,Clear,Two-Wheeler,16,No,Yes,88,4,0,Major
ACC000829,15-07-2025,Afternoon,Assam,Dibrugarh,State Road,Rainy,Car,44,No,NA,42,3,0,Minor
ACC000830,07-01-2023,Morning,Chhattisgarh,Bhilai,Highway,Clear,Auto-Rickshaw,16,No,NA,71,1,0,Minor
ACC000831,27-06-2024,Evening,Madhya Pradesh,Gwalior,Highway,Clear,Bus,41,No,NA,74,1,0,Minor
ACC000832,30-03-2024,Evening,Gujarat,Vadodara,City Road,Clear,Bus,42,No,NA,61,1,0,Minor
ACC000833,14-08-2023,Evening,Gujarat,Surat,Highway,Clear,Car,26,No,NA,63,4,0,Major
ACC000834,24-09-2024,Morning,Uttarakhand,Haridwar,State Road,Cloudy,Pedestrian-Involved,20,No,NA,89,1,0,Minor
ACC000835,25-11-2024,Afternoon,Punjab,Ludhiana,State Road,Clear,Two-Wheeler,31,No,Yes,55,0,0,Property Damage
ACC000836,21-04-2024,Morning,Haryana,Panipat,Highway,Clear,Two-Wheeler,44,No,Yes,44,1,0,Minor
ACC000837,14-01-2025,Night,Haryana,Panipat,City Road,Foggy,Two-Wheeler,40,No,Yes,42,0,0,Property Damage
ACC000838,06-12-2025,Evening,Karnataka,Bengaluru,Highway,Cloudy,Car,22,No,NA,84,4,0,Major
ACC000839,14-09-2023,Afternoon,Rajasthan,Udaipur,State Road,Rainy,Bus,37,No,NA,67,1,0,Minor
ACC000840,25-01-2024,Evening,Uttar Pradesh,Varanasi,State Road,Clear,Car,39,No,NA,67,3,0,Minor
ACC000841,21-01-2022,Night,Jharkhand,Ranchi,Arterial Road,Rainy,Car,39,No,NA,46,1,0,Minor
ACC000842,18-03-2025,Night,West Bengal,Kolkata,State Road,Cloudy,Two-Wheeler,23,Yes,Yes,82,5,1,Fatal
ACC000843,04-02-2024,Night,West Bengal,Durgapur,Arterial Road,Cloudy,Truck,38,Yes,NA,41,4,0,Minor
ACC000844,30-08-2023,Morning,Madhya Pradesh,Indore,Highway,Rainy,Two-Wheeler,48,No,Yes,84,1,1,Fatal
ACC000845,05-06-2022,Evening,Madhya Pradesh,Jabalpur,City Road,Rainy,Car,43,No,NA,43,2,0,Major
ACC000846,05-08-2025,Morning,Bihar,Patna,Village Road,Rainy,Two-Wheeler,41,No,Yes,63,1,0,Minor
ACC000847,12-08-2023,Evening,Madhya Pradesh,Jabalpur,Highway,Rainy,Car,57,No,NA,85,2,1,Fatal
ACC000848,01-10-2024,Evening,Uttar Pradesh,Lucknow,State Road,Clear,Car,38,No,NA,59,1,0,Minor
ACC000849,18-08-2022,Evening,Jharkhand,Jamshedpur,Highway,Rainy,Car,25,No,NA,57,3,0,Major
ACC000850,08-11-2025,Evening,Rajasthan,Udaipur,City Road,Clear,Car,25,No,NA,39,2,0,Minor
ACC000851,26-09-2022,Morning,Rajasthan,Jodhpur,Highway,Rainy,Pedestrian-Involved,38,No,NA,79,6,0,Major
ACC000852,23-10-2022,Evening,West Bengal,Siliguri,Village Road,Clear,Auto-Rickshaw,17,No,NA,81,5,1,Fatal
ACC000853,25-06-2025,Evening,Uttarakhand,Dehradun,Village Road,Cloudy,Two-Wheeler,32,No,No,53,5,1,Fatal
ACC000854,05-09-2025,Night,Kerala,Kochi,Arterial Road,Clear,Two-Wheeler,42,No,Yes,40,1,0,Minor
ACC000855,08-11-2022,Night,Chhattisgarh,Bilaspur,Village Road,Clear,Two-Wheeler,51,No,Yes,53,2,1,Fatal
ACC000856,18-11-2023,Evening,,North Delhi,City Road,Cloudy,Two-Wheeler,16,No,No,52,5,0,Major
ACC000857,06-12-2024,Afternoon,Punjab,Ludhiana,State Road,Clear,Two-Wheeler,37,No,No,48,4,2,Fatal
ACC000858,21-07-2025,Afternoon,West Bengal,Durgapur,City Road,Rainy,Auto-Rickshaw,35,No,NA,60,1,0,Minor
ACC000859,22-07-2023,Night,Chhattisgarh,Bilaspur,Highway,Clear,Auto-Rickshaw,36,No,NA,61,0,0,Property Damage
ACC000860,29-01-2024,Evening,Gujarat,Vadodara,Flyover,Foggy,Two-Wheeler,38,No,No,47,6,2,Fatal
ACC000861,19-12-2024,Morning,West Bengal,Durgapur,Highway,Clear,Truck,36,No,NA,70,5,2,Fatal
ACC000862,02-12-2024,Morning,Andhra Pradesh,Guntur,City Road,Cloudy,Bus,54,No,NA,31,5,2,Fatal
ACC000863,24-02-2025,Afternoon,Kerala,Kozhikode,City Road,Clear,Two-Wheeler,52,No,Yes,31,1,0,Minor
ACC000864,27-04-2024,Evening,Tamil Nadu,Madurai,Arterial Road,Cloudy,Auto-Rickshaw,64,No,NA,36,1,0,Minor
ACC000865,19-06-2022,Afternoon,West Bengal,Kolkata,City Road,Rainy,Pedestrian-Involved,36,No,NA,25,2,0,Major
ACC000866,24-08-2025,Afternoon,Tamil Nadu,Madurai,State Road,Rainy,Bicycle,31,No,NA,71,4,0,Minor
ACC000867,04-07-2025,Evening,West Bengal,Howrah,Arterial Road,Rainy,Truck,23,No,NA,41,2,0,Minor
ACC000868,22-03-2025,Evening,Telangana,Nizamabad,City Road,Clear,Two-Wheeler,29,No,No,39,2,1,Fatal
ACC000869,13-06-2022,Evening,,North Delhi,Highway,Rainy,Two-Wheeler,45,No,Yes,86,9,2,Fatal
ACC000870,29-10-2022,Night,Uttar Pradesh,Ghaziabad,Highway,Rainy,Pedestrian-Involved,47,No,NA,66,3,0,Major
ACC000871,21-12-2024,Evening,Haryana,Faridabad,Village Road,Clear,Two-Wheeler,45,No,No,58,5,1,Fatal
ACC000872,08-02-2022,Afternoon,Gujarat,Vadodara,Highway,Clear,Car,27,No,NA,60,7,1,Fatal
ACC000873,30-11-2025,Night,Uttar Pradesh,Ghaziabad,State Road,Clear,Two-Wheeler,27,No,No,51,3,0,Major
ACC000874,20-07-2023,Evening,Karnataka,Mysuru,Highway,Rainy,Car,61,No,NA,82,6,2,Fatal
ACC000875,17-11-2024,Evening,Tamil Nadu,Coimbatore,State Road,Cloudy,Two-Wheeler,25,No,Yes,42,0,0,Property Damage
ACC000876,02-08-2025,Afternoon,Madhya Pradesh,Indore,Highway,Rainy,Bus,54,No,NA,76,4,1,Fatal
ACC000877,12-08-2023,Evening,Karnataka,Hubli,City Road,Clear,Car,41,No,NA,21,4,0,Major
ACC000878,26-04-2023,Morning,West Bengal,Durgapur,State Road,Clear,Two-Wheeler,26,No,No,65,9,1,Fatal
ACC000879,24-06-2024,Morning,Andhra Pradesh,Visakhapatnam,State Road,Rainy,Two-Wheeler,21,No,No,49,4,0,Minor
ACC000880,15-05-2024,Morning,Uttar Pradesh,Varanasi,Highway,Clear,Car,27,No,NA,67,6,2,Fatal
ACC000881,31-08-2023,Morning,Maharashtra,Pune,Highway,Rainy,Truck,41,No,NA,67,4,0,Major
ACC000882,15-06-2024,Evening,Tamil Nadu,Salem,Flyover,Rainy,Auto-Rickshaw,24,Yes,NA,39,5,0,Major
ACC000883,05-10-2025,Evening,Telangana,Hyderabad,City Road,Cloudy,Bus,56,No,NA,33,0,0,Property Damage
ACC000884,16-11-2023,Evening,Kerala,Kozhikode,Highway,Clear,Car,33,No,NA,76,9,3,Fatal
ACC000885,19-10-2022,Night,Telangana,Nizamabad,State Road,Clear,Bus,45,No,NA,57,0,0,Property Damage
ACC000886,20-07-2023,Morning,Madhya Pradesh,Bhopal,Highway,Clear,Car,44,No,NA,55,1,0,Minor
ACC000887,11-08-2023,Night,Uttar Pradesh,Kanpur,State Road,Rainy,Car,57,Yes,NA,57,4,1,Fatal
ACC000888,24-07-2022,Evening,,South Delhi,State Road,Foggy,Truck,30,No,NA,57,2,0,Minor
ACC000889,05-09-2022,Morning,Tamil Nadu,Coimbatore,State Road,Rainy,Two-Wheeler,37,No,Yes,47,2,1,Fatal
ACC000890,04-10-2024,Afternoon,Tamil Nadu,Tiruchirappalli,Arterial Road,Clear,Car,18,No,NA,41,0,0,Property Damage
ACC000891,30-05-2023,Evening,Maharashtra,Nashik,State Road,Cloudy,Truck,37,No,NA,51,3,1,Fatal
ACC000892,30-10-2025,Evening,,Puducherry,Highway,Clear,Two-Wheeler,51,Yes,Yes,73,6,1,Fatal
ACC000893,22-12-2022,Morning,Bihar,Bhagalpur,City Road,Clear,Truck,39,No,NA,42,4,0,Major
ACC000894,12-06-2022,Morning,Bihar,Gaya,City Road,Clear,Two-Wheeler,66,No,Yes,24,1,0,Minor
ACC000895,06-01-2025,Evening,,Chandigarh,Arterial Road,Foggy,Car,43,No,NA,47,1,0,Minor
ACC000896,25-07-2025,Afternoon,Tamil Nadu,Tiruchirappalli,City Road,Rainy,Bus,29,No,NA,54,0,0,Property Damage
ACC000897,17-02-2023,Night,,Puducherry,City Road,Clear,Two-Wheeler,42,No,No,36,2,1,Fatal
ACC000898,26-10-2022,Evening,Madhya Pradesh,Bhopal,Highway,Rainy,Two-Wheeler,17,No,Yes,78,2,0,Major
ACC000899,05-10-2022,Afternoon,Haryana,Gurugram,State Road,Clear,Car,26,No,NA,81,1,0,Minor
ACC000900,07-02-2024,Morning,West Bengal,Kolkata,City Road,Clear,Two-Wheeler,20,Yes,No,47,0,0,Property Damage
ACC000901,17-11-2023,Morning,Rajasthan,Udaipur,State Road,Clear,Two-Wheeler,36,No,No,37,3,1,Fatal
ACC000902,16-01-2023,Morning,,South Delhi,Highway,Cloudy,Truck,35,No,NA,61,1,0,Minor
ACC000903,17-03-2022,Morning,Maharashtra,Pune,Arterial Road,Clear,Two-Wheeler,52,No,No,36,0,0,Property Damage
ACC000904,04-12-2023,Morning,,Daman,City Road,Clear,Car,35,No,NA,46,1,0,Minor
ACC000905,04-11-2025,Afternoon,Rajasthan,Udaipur,Village Road,Cloudy,Two-Wheeler,23,No,Yes,63,1,0,Minor
ACC000906,22-08-2024,Morning,Haryana,Gurugram,Highway,Clear,Two-Wheeler,56,No,Yes,59,2,1,Fatal
ACC000907,25-12-2023,Night,,Jammu,Village Road,Clear,Two-Wheeler,16,No,Yes,83,5,1,Fatal
ACC000908,27-06-2022,Night,Uttar Pradesh,Meerut,State Road,Rainy,Bicycle,37,No,NA,52,2,0,Minor
ACC000909,05-01-2023,Morning,,New Delhi,Highway,Foggy,Car,39,No,NA,61,1,0,Minor
ACC000910,16-03-2023,Night,Telangana,Hyderabad,Village Road,Clear,Two-Wheeler,36,Yes,Yes,38,5,0,Major
ACC000911,25-01-2025,Evening,Odisha,Cuttack,State Road,Clear,Two-Wheeler,43,No,No,41,2,0,Minor
ACC000912,19-07-2025,Night,Maharashtra,Nagpur,Arterial Road,Rainy,Car,37,No,NA,31,2,0,Major
ACC000913,21-08-2025,Evening,Andhra Pradesh,Visakhapatnam,City Road,Rainy,Car,42,No,NA,41,0,0,Property Damage
ACC000914,08-12-2025,Night,Punjab,Amritsar,Arterial Road,Clear,Two-Wheeler,28,No,No,35,3,0,Minor
ACC000915,05-12-2025,Morning,Gujarat,Vadodara,State Road,Clear,Two-Wheeler,17,No,Yes,70,3,1,Fatal
ACC000916,27-10-2025,Night,Maharashtra,Mumbai,Highway,Clear,Car,35,Yes,NA,60,1,0,Minor
ACC000917,30-04-2022,Evening,Madhya Pradesh,Jabalpur,City Road,Cloudy,Car,23,No,NA,64,8,1,Fatal
ACC000918,02-08-2022,Afternoon,Goa,Panaji,State Road,Rainy,Bus,27,No,NA,56,2,1,Fatal
ACC000919,01-04-2023,Afternoon,Uttar Pradesh,Lucknow,State Road,Clear,Car,51,No,NA,58,0,0,Property Damage
